id_k,iq_k,epsilon_k,n_k,n_1k,id_k1,iq_k1
-167.2612,151.3957,-0.2258968,1,2,-155.5552,148.7926
-38.2541,93.69246,0.7350526,5,2,1.58363,74.82341
-151.5149,154.5747,2.54836,1,6,-136.3828,150.2299
-58.4236,81.65893,2.99126,5,3,-95.48579,77.54423
-9.331559,52.39801,0.1559519,6,2,8.550312,42.01679
-223.6645,21.27071,-2.978101,1,1,-221.0311,20.74258
-66.09263,27.46035,-2.477282,5,3,-92.93026,34.61801
-96.24631,133.8634,-0.3623614,4,7,-130.187,119.1838
-126.6859,129.1623,-0.1298534,1,1,-116.1789,126.559
-54.04721,53.29705,-1.650921,5,3,-49.90204,66.43201
-49.38667,105.3928,-3.138855,5,2,-87.40767,101.7052
-135.7532,52.69711,1.76871,2,2,-161.4151,60.40862
-47.73378,165.3799,-1.874563,7,1,-87.21771,167.319
-59.19903,97.76463,2.908648,1,4,-54.02325,94.13824
-99.68235,104.588,-1.081158,7,2,-116.8062,130.5492
-54.45156,47.14034,-2.852507,7,3,-76.78685,43.30458
-11.23789,58.32655,3.007327,5,5,-40.65109,53.81825
-127.3915,12.76823,-2.692153,1,6,-123.3251,11.75068
-56.72843,28.70248,1.356441,3,1,-27.88097,31.0029
-48.7679,69.12146,-2.190949,6,5,-21.93284,84.26733
-12.82147,13.32296,-1.91845,6,1,8.028956,17.0596
-51.5363,103.9772,-0.1112386,7,4,-15.88516,137.4073
-217.1625,57.46587,-2.709155,6,3,-215.2648,71.64113
-7.860439,160.1104,-2.264462,7,7,-41.89705,141.9858
-139.1416,37.46665,-0.4001049,3,1,-171.0308,44.65324
-61.74798,14.5289,-0.3417907,5,7,-26.54026,12.71647
-30.29367,140.7646,-1.750701,3,5,-59.75901,107.4919
-119.7057,13.03171,-0.62837,7,1,-120.4091,20.01935
-51.70649,110.3529,0.7092564,5,3,-13.85409,88.49018
-165.6448,80.70738,-0.04643182,4,5,-207.3087,81.36097
-56.91566,93.99352,2.950108,2,5,-27.7879,121.4045
-101.4279,7.264926,2.199806,2,6,-109.9938,11.26429
-165.9844,64.08858,-3.010674,5,4,-206.4675,70.00061
-73.62893,68.34683,-0.3582394,2,7,-69.22515,53.17034
-53.21534,217.9817,0.1246938,4,7,-95.22912,215.323
-211.9194,5.707189,0.1163851,2,7,-238.3629,-1.009012
-149.5733,24.18891,-2.382469,6,3,-132.7705,32.16492
-67.3104,28.57936,-1.135916,1,5,-64.94125,27.10863
-20.45697,34.79268,-1.070451,3,6,-56.29422,34.39022
-64.0476,180.9764,-2.602659,1,7,-51.31939,173.8985
-191.2077,33.50306,2.208789,1,4,-186.8834,31.51669
-161.2822,12.39413,-0.4906977,3,3,-190.3979,15.73616
-103.9307,57.04884,-2.294767,2,2,-59.88707,57.07368
-58.55034,59.78798,2.616531,4,6,-11.90174,68.38937
-40.73363,81.59506,-2.518679,6,6,-26.807,105.266
-2.3257,95.19066,2.451648,5,1,-31.1656,74.94265
-34.89236,59.52934,-2.47008,7,1,-65.0344,53.35329
-92.58054,66.55538,-2.126594,5,7,-106.7013,80.15302
-96.29605,22.77001,-0.5558208,1,7,-91.89231,21.39155
-78.36248,6.593748,2.516967,2,5,-78.14128,13.82807
-81.70809,57.41387,-1.604919,5,3,-76.61505,70.43121
-7.533177,72.99453,-3.031669,7,5,-23.13173,55.99449
-141.334,58.38858,1.293696,6,2,-159.1762,50.28649
-152.8099,176.4542,2.804032,5,6,-187.2924,155.1332
-199.4803,108.9711,2.882929,1,5,-183.1241,109.1171
-145.7966,90.55763,2.877504,2,5,-119.0534,114.5959
-112.0759,194.6658,-2.142773,3,1,-127.457,144.838
-47.17206,107.2266,2.720264,2,4,-31.29717,140.0846
-94.57495,16.87325,-1.221233,6,1,-53.48371,16.65873
-36.21183,112.6619,0.5368609,4,4,-61.93262,123.5636
-123.2217,24.01004,-3.108697,5,3,-163.7613,26.83329
-136.766,27.88817,-2.652714,5,1,-171.8687,33.25752
-116.1167,134.663,-2.766706,5,3,-151.3784,148.2647
-55.19258,162.4091,-1.497954,6,3,2.537394,183.5717
-105.5755,210.0137,2.842925,7,7,-111.041,150.1194
-95.70227,68.11423,1.244787,5,7,-76.0332,54.25249
-93.0078,79.39682,1.22269,5,4,-66.17027,61.1825
-142.8573,140.7927,-2.898626,1,1,-132.5473,138.5421
-30.3803,152.9908,0.01049932,6,1,-4.464996,116.0426
-2.290883,7.402902,3.024652,7,3,-15.68968,1.588018
-180.4157,35.75456,2.183277,7,2,-153.4967,26.05307
-61.64826,102.928,0.5320857,6,2,-52.72562,74.45465
-97.19272,76.14858,2.898301,6,3,-122.7693,91.78618
-34.33493,32.3517,-0.6040257,7,2,-34.53114,41.196
-25.1158,80.73672,-1.833925,7,7,-56.17669,84.1316
-198.2849,142.6082,2.766512,1,5,-182.1091,140.9626
-74.29792,87.12725,-2.961158,5,6,-110.8669,88.09386
-137.7338,195.1673,-0.5596038,7,3,-116.7682,267.2095
-4.241978,28.72719,2.535207,1,3,-2.736348,28.62125
-105.4624,4.503091,-0.001414247,5,3,-62.69511,0.5011371
-181.2774,112.9425,0.02838701,5,4,-116.4019,107.7153
-99.4258,119.894,-2.710793,2,5,-45.43958,140.1666
-67.46626,159.9734,2.280645,4,1,-13.92683,206.2825
-74.57619,84.75416,-1.499056,7,7,-98.6037,95.65833
-96.53674,87.57581,2.818609,7,2,-97.06028,64.18854
-31.38051,12.14136,3.081991,2,7,-11.03586,19.23406
-32.10978,50.60317,0.5586162,6,5,-27.49806,40.28276
-45.28485,22.12714,-2.880548,3,2,-34.7697,13.99559
-56.24699,53.5942,0.4161866,4,2,-85.77831,60.37929
-20.21705,89.24995,-3.061528,7,2,-38.96225,67.394
-54.50274,136.0878,-2.865586,6,5,-48.19603,176.9871
-171.1441,52.64232,1.790338,3,1,-122.9318,52.07969
-60.49614,38.77003,-1.116117,7,5,-79.59508,44.98885
-35.32603,231.7015,-2.402531,1,1,-24.85907,226.6043
-115.6106,78.8781,-0.2709284,2,7,-115.4313,62.04687
-120.3364,83.14222,-2.240542,4,3,-80.94843,67.33332
-127.6644,65.42756,1.625519,1,5,-119.6206,65.80727
-127.6849,15.13357,1.364583,4,7,-134.2494,22.8433
-177.1766,141.4448,-2.655924,3,6,-160.8038,103.5482
-185.7392,42.85823,-1.184571,7,2,-211.2467,52.44064
-58.28618,14.35389,0.3330083,3,2,-63.36233,21.87707
-50.884,6.690435,-2.25731,1,7,-46.57455,6.639881
-133.4103,50.3615,-1.952794,7,5,-167.8168,52.10527
-32.81742,102.9217,2.862664,6,6,-50.99003,119.0521
-66.05621,42.55845,-1.741904,7,6,-100.4294,45.05484
-189.1603,102.9314,-2.798836,7,6,-210.7958,87.76789
-136.3513,115.3711,2.710775,1,2,-127.2086,110.2414
-140.4844,150.1591,-2.619068,1,5,-125.8688,147.0229
-21.01423,29.54595,-1.375062,1,5,-18.27563,27.55552
-78.17702,132.1916,-1.875583,3,6,-102.7544,102.9616
-108.5674,1.851719,1.38588,7,4,-68.65655,-4.075813
-52.20358,221.3695,0.005330321,4,6,-95.50948,210.2283
-27.05084,39.02397,0.9627879,7,2,10.42991,39.96766
-173.2795,73.45644,0.808413,6,3,-172.4382,60.66934
-147.0817,127.6505,-1.469349,1,1,-136.95,125.5712
-18.33551,188.67,-0.8554823,1,7,-7.166754,183.5923
-48.12061,152.7908,-3.026553,5,6,-87.9812,149.156
-121.4885,147.2563,1.680394,1,1,-110.6961,145.0739
-13.78732,53.7249,-1.523419,7,3,-38.16199,61.26914
-16.66277,183.3534,-1.490774,5,1,7.606185,248.7827
-141.0405,113.7899,-1.82784,5,7,-139.201,148.6774
-127.3357,84.02937,-2.595246,2,5,-74.32677,91.1173
-198.7181,97.68199,-1.30209,4,7,-195.9166,75.89211
-152.2773,3.215054,2.193686,6,4,-194.4409,2.877257
-212.0156,10.28198,0.1293498,6,1,-191.5882,2.464312
-85.96258,72.56236,1.969193,2,2,-104.2899,84.93095
-93.07456,200.0052,-0.1072087,7,3,-46.28506,262.5587
-192.7301,38.13205,-1.404065,1,4,-186.1924,37.86815
-11.83011,17.14323,-0.571676,1,2,-10.2605,17.46995
-105.052,168.8743,-0.6000968,4,3,-133.4152,135.3772
-119.9436,118.5676,0.4977577,7,4,-65.10072,128.7079
-75.48057,6.877095,0.4137475,6,3,-68.46693,-1.834579
-126.9873,100.4897,-3.087113,5,7,-163.9247,103.5736
-43.74197,6.757524,-2.08718,1,3,-40.37164,7.373158
-181.6436,28.38621,-0.5566879,1,7,-174.8058,26.98867
-140.7155,138.0218,0.8095712,1,1,-129.9349,135.453
-165.5068,47.53102,-0.1086711,1,2,-156.941,48.50964
-38.54811,130.5747,-1.170464,7,7,-49.42266,157.6875
-168.0427,124.4057,-1.695632,5,7,-161.5589,159.2428
-149.4369,109.4036,2.782042,1,7,-137.0443,109.2677
-93.21076,186.2294,-0.4333433,6,3,-40.26559,154.1921
-117.2856,168.9718,0.1222207,2,1,-138.929,132.0329
-174.3682,41.62566,-2.853464,6,1,-180.721,51.01157
-0.6867068,41.39855,2.49187,2,2,0.01335359,47.64915
-71.94904,221.044,-1.90613,2,7,-7.62624,207.0103
-164.0904,107.9616,1.660006,2,1,-194.0073,124.712
-89.34617,112.3859,-0.9434571,7,1,-95.4582,144.6466
-46.31654,235.3105,-1.005215,6,7,23.03405,240.0743
-105.3963,70.89221,-1.818826,7,3,-137.4694,78.97824
-45.89339,236.1762,2.024927,2,2,-50.31641,297.6191
-22.28782,20.88208,1.077821,7,1,9.80995,20.31165
-104.0224,152.0709,-1.958658,1,1,-93.51653,148.568
-92.97616,93.86441,-2.070566,3,1,-106.6648,75.35471
-101.2274,58.695,-1.590486,5,7,-95.43904,68.76189
-42.3099,61.6566,-0.3466266,7,7,-30.99106,71.80504
-46.51933,76.20559,-2.823907,5,1,-79.22953,80.70744
-33.29603,26.64911,-2.270771,3,3,-41.08795,20.40616
-55.74877,157.253,-0.2423564,1,7,-44.08494,153.19
-28.02115,39.30421,0.3757294,1,7,-24.95749,36.99587
-36.89795,16.86149,-2.833094,2,7,-7.037539,20.60568
-32.97181,66.9119,-1.508527,1,5,-27.30669,63.8437
-113.7216,125.7246,-0.9263747,7,3,-117.1589,159.1663
-118.8797,132.9037,2.692104,6,1,-147.6569,151.7566
-116.6823,109.6696,-3.075006,2,1,-76.20783,139.4744
-147.9495,182.3642,0.3364688,2,6,-174.4448,147.8367
-70.29646,99.28164,2.750675,2,2,-51.25245,131.8079
-91.75757,121.0812,-2.176411,6,6,-57.82426,157.8801
-198.0872,21.30301,-2.301554,6,3,-176.8587,30.27421
-125.2168,79.7373,-1.673944,5,5,-122.403,99.32645
-34.70845,136.2652,1.625518,1,6,-23.93446,131.3851
-143.4033,72.62135,-1.149022,7,4,-165.0931,87.49848
-98.37959,194.0114,-0.1172938,3,4,-113.3435,237.1963
-75.2036,212.6153,2.204093,7,2,-50.05953,151.6904
-126.6416,165.0847,-0.5638402,6,1,-72.69337,141.8076
-71.65244,9.260493,-2.844596,1,7,-66.36922,9.441998
-170.0184,40.91054,-1.882001,3,1,-192.8485,34.66503
-160.8677,40.81091,-0.8551654,7,4,-169.357,50.86303
-30.11822,238.6738,0.56127,7,4,33.97785,280.3352
-69.81959,46.28882,2.096491,3,1,-25.26948,44.69699
-3.412769,31.76687,-2.566829,1,6,-1.130224,29.66622
-127.3958,9.730215,-0.9738842,3,1,-166.918,10.93223
-135.9925,49.85793,-0.6501777,7,3,-133.485,61.51591
-168.0013,11.30421,-2.278373,1,5,-163.4783,10.75702
-211.5259,31.665,0.1806418,5,2,-160.1036,28.25169
-117.7309,87.77914,-2.57898,5,5,-144.0724,100.2144
-213.9506,61.57241,1.488696,3,4,-172.1773,60.90286
-116.4209,52.68339,0.7862851,4,1,-144.0563,62.78053
-189.8955,106.6222,-2.62318,1,6,-177.9334,102.9345
-12.48878,48.7309,-2.793097,5,2,-44.96103,51.96155
-2.871829,188.6238,-2.314825,3,1,-16.55332,133.6897
-30.93403,52.96356,2.870947,7,5,-31.61586,42.12757
-23.45418,94.80417,-0.4451217,7,6,-8.42382,127.1574
-15.03356,52.77327,0.5156311,1,2,-8.942878,52.20934
-110.5184,166.8982,0.3213876,1,1,-98.23049,163.5543
-25.86381,90.73419,-0.1669732,1,1,-19.46273,88.35254
-33.72651,54.53621,2.788861,2,2,-22.17048,63.94088
-126.7982,117.3376,-2.723167,1,6,-114.3877,113.1242
-52.94316,119.2139,-1.644414,4,5,-42.53575,84.83431
-208.0334,13.50063,2.469219,5,1,-240.3555,9.046417
-16.43869,181.1349,2.607116,5,4,-56.20701,142.0014
-150.5231,119.3803,0.4673103,1,1,-141.1841,116.7773
-156.4159,43.52735,0.09055085,6,3,-128.3716,32.83229
-234.4272,4.136554,-0.132694,1,1,-231.097,4.675141
-137.5853,6.658468,1.903738,2,1,-160.1449,11.65632
-14.41404,69.45632,3.109953,3,2,4.166453,53.82331
-142.2979,194.1748,-0.8315505,2,7,-115.7196,139.1169
-66.05846,145.4094,0.8571956,3,6,-33.81414,186.571
-189.8995,34.40396,0.2148346,1,5,-188.9492,34.29073
-29.63211,96.78278,1.336039,4,1,-29.08375,124.3392
-66.41347,18.83173,1.451235,7,3,-33.01614,12.79091
-232.662,63.30295,-1.505197,7,7,-263.3012,72.88715
-128.3078,71.50631,-1.950232,7,2,-166.7408,77.48743
-78.6366,100.1607,2.730019,5,7,-111.3524,89.7644
-168.0381,117.5042,2.742978,1,5,-153.1852,116.3888
-207.5168,48.53672,-1.11762,7,3,-224.7038,60.67001
-61.67914,139.2149,-0.09112862,6,7,-28.56788,106.2633
-133.3706,0.3059123,0.6505441,2,7,-174.2534,-2.484911
-26.9535,78.92868,2.427971,6,7,-60.38604,84.13715
-95.63972,186.7512,-0.2681259,4,4,-131.8892,166.6332
-188.7567,66.29916,-0.2836358,6,1,-146.1794,53.54459
-4.90446,75.33737,-2.020485,7,2,-41.88364,73.83869
-135.8119,74.61442,1.051915,3,6,-103.3416,88.07924
-188.9702,11.61769,-1.558349,5,1,-188.5452,19.13268
-90.67589,63.37888,-2.629502,6,5,-82.82887,76.52646
-150.7303,169.8678,-3.05414,1,1,-138.9551,166.5158
-69.50191,192.0046,1.901565,6,5,-110.1113,171.5656
-168.0362,8.475375,-0.4949829,4,1,-203.9203,5.617224
-197.3683,107.1514,2.054414,1,4,-186.8923,102.6007
-83.57819,209.4931,2.661322,6,1,-115.0721,234.4539
-148.1983,63.11033,-1.625042,3,3,-173.2439,60.01165
-92.7087,104.951,-1.824816,7,7,-124.7766,112.2611
-126.3744,119.8316,2.46345,5,6,-151.1135,95.56824
-200.9128,84.33385,-0.9947565,5,4,-165.5251,96.65933
-140.166,154.8657,0.4370144,1,4,-124.5118,150.5563
-169.9873,42.73624,1.64821,3,5,-126.4165,44.17342
-43.07661,72.70689,0.06665312,3,6,-52.82314,92.32398
-18.76816,45.0831,2.389197,6,1,-51.2295,47.8926
-152.5978,51.69894,0.680777,1,1,-145.8405,50.7302
-123.5242,60.19222,-2.707906,5,5,-154.2833,67.00089
-44.293,86.51141,2.297694,7,5,-24.21726,66.37587
-115.581,219.078,1.548174,1,2,-99.29561,212.4833
-11.20998,170.7211,-2.665833,5,5,-39.80208,184.1034
-218.8486,81.61757,-0.6550851,7,3,-213.4573,102.8949
-54.66345,162.9638,-3.044406,6,7,-57.92028,207.5976
-11.25864,220.3797,-1.752073,3,3,-42.13475,170.4147
-42.21878,100.5801,-1.200292,4,7,-51.15999,71.90605
-39.50885,60.00391,2.78461,3,2,-7.819998,49.63384
-24.20876,217.7528,3.001327,1,1,-13.69646,212.5002
-41.12131,143.7128,-1.936224,7,6,-79.00362,142.0889
-137.9562,34.33913,1.148154,2,4,-172.106,33.24442
-13.59156,188.3721,-2.102489,1,2,-6.211157,184.8097
-157.8685,76.2568,2.680844,1,6,-146.0359,73.15018
-120.6815,1.222741,0.2655307,3,4,-127.7624,8.203246
-228.8594,44.28937,0.1267886,2,1,-247.9737,40.75128
-238.8296,8.188907,1.574151,1,2,-232.9286,7.669674
-68.39754,172.9899,2.078848,2,2,-73.89708,220.2814
-62.54746,191.4573,-0.7026536,1,7,-50.43106,186.4346
-92.25529,51.04061,-2.611178,5,5,-120.453,56.9946
-118.6841,84.60266,2.426601,6,5,-150.6212,92.63173
-116.0335,42.20101,-1.938137,7,2,-154.488,46.22292
-201.0143,2.815866,-0.387119,5,1,-160.5556,3.05354
-44.36112,156.7735,0.006778615,7,2,-0.2633304,202.4169
-183.1489,35.81084,-0.07636163,3,2,-201.122,46.56411
-57.91153,222.8109,-0.3777395,3,5,-86.93706,255.4919
-117.7864,130.068,2.7302,6,1,-145.7813,149.8876
-35.84943,65.44894,0.6432023,3,2,-20.20333,84.79165
-31.28369,15.50638,-1.395079,7,2,-57.23125,20.16553
-10.26394,113.6751,2.394423,2,7,-6.069028,148.4617
-91.84711,87.60739,-2.417506,6,1,-70.5752,113.6317
-4.430487,193.2846,2.753777,6,6,-25.853,218.6376
-2.123498,0.6616341,2.516738,6,1,-30.36593,3.286718
-165.444,108.0299,2.130451,4,2,-126.4496,131.2299
-117.5745,169.5605,1.992245,5,1,-130.9529,122.2112
-37.30593,117.219,-2.814284,4,6,12.00008,105.3723
-94.60543,74.80914,2.579854,4,4,-54.81813,79.89618
-60.13796,178.185,0.7476557,4,6,-83.66912,205.7614
-58.99981,24.84991,-2.240742,5,1,-80.18921,31.35521
-168.5375,3.187541,-2.834124,3,7,-155.3129,-2.682387
-152.2229,1.779098,2.049357,3,2,-105.8702,1.269931
-68.91967,7.589336,-1.236113,7,7,-89.75279,9.194592
-171.1849,59.35675,0.07307134,4,5,-212.7001,63.62817
-103.7028,126.8976,-2.142814,7,6,-142.377,120.2629
-77.75401,177.21,-3.000721,5,6,-118.1255,176.2018
-83.68288,193.3861,-2.724688,2,5,-22.50863,228.2796
-60.36912,49.76702,-3.07615,7,5,-73.08375,41.07239
-225.9801,36.24401,-0.9037291,5,4,-190.1745,41.24673
-81.83664,212.3081,2.686582,5,1,-121.1012,177.5601
-99.45502,85.94561,-0.8938785,4,1,-118.3504,68.51987
-99.20069,13.61532,-1.021557,3,1,-136.5122,14.27693
-116.4578,75.93529,-2.199531,6,7,-87.03197,91.36884
-128.6121,71.2984,-0.774999,1,7,-118.5933,68.69938
-61.44101,43.20742,-0.16132,1,4,-52.64031,43.11671
-166.9632,24.26569,-2.286609,1,4,-163.1364,24.78844
-193.0851,9.909076,1.531304,6,6,-227.4259,7.47426
-114.3599,73.32471,-2.135389,7,7,-147.8234,73.04887
-223.9576,58.41153,2.536099,7,1,-209.9887,45.53912
-1.638667,200.0677,-1.099894,7,1,-8.930036,249.1563
-195.7311,104.5457,2.68827,5,2,-227.1102,95.28627
-94.98927,39.9152,-2.77354,7,4,-122.534,36.36685
-123.5723,124.1346,2.110873,4,2,-83.79611,152.9356
-14.49955,146.8226,1.207245,3,3,26.09831,188.2813
-28.90202,56.75208,0.1290919,5,2,12.39725,53.11388
-24.0496,52.83197,1.834933,5,6,-26.61388,42.19013
-120.3238,197.3754,-0.09440017,3,1,-136.4394,243.2462
-90.07948,21.83142,2.891903,6,6,-113.1099,26.21461
-215.6404,90.36062,2.563545,5,2,-242.5991,82.24001
-11.48727,24.79936,-2.655559,6,2,-10.75717,30.85468
-158.1543,20.03588,-0.8028858,4,3,-181.3068,13.25082
-42.93338,135.5144,-3.062432,7,3,-65.17179,100.3303
-77.75867,40.34056,2.037375,2,4,-94.45282,47.0709
-209.7074,45.20732,-2.861166,1,7,-200.3625,44.75478
-94.60744,46.39195,-2.822298,5,1,-127.172,51.08484
-148.4072,81.1326,-2.643739,6,6,-144.5509,96.48777
-108.146,38.25239,-2.178182,7,5,-142.6895,36.36857
-167.9607,81.56542,-2.024891,2,4,-115.6253,76.43196
-108.8584,196.3067,2.864586,2,1,-76.78529,261.2328
-187.9722,130.2632,3.021873,3,5,-139.1735,100.1627
-210.5076,67.44282,-1.94058,1,7,-197.7297,66.27487
-57.38555,157.7895,0.2794803,7,1,-6.174167,196.1356
-135.3653,187.4168,-1.001037,3,1,-175.9339,186.452
-60.94193,154.2734,-2.120157,6,1,-19.26698,199.1282
-220.2914,27.10451,0.6882955,4,6,-250.7727,35.8331
-68.92501,223.9565,-3.051624,5,1,-111.4098,219.5944
-138.0321,173.6939,-1.821718,6,3,-84.69031,206.8073
-103.4926,65.55881,0.940468,3,7,-83.13238,76.9247
-174.034,108.7812,-1.924277,1,3,-161.3983,108.219
-146.5173,64.65479,0.9372423,6,1,-152.481,53.39079
-74.72009,139.9216,3.058216,6,6,-85.9854,175.2995
-106.5984,48.22974,-1.530461,7,3,-135.6416,55.35109
-27.20568,128.4998,1.36913,4,4,-20.58583,167.7575
-43.82168,167.0305,-2.426817,5,7,-62.69029,193.4806
-92.32758,71.27507,2.452601,6,7,-124.6582,78.52322
-60.4117,201.2371,0.4016476,4,1,-95.84304,215.865
-158.2016,78.46034,2.181847,1,6,-145.7288,76.53084
-64.89825,98.55283,1.103606,3,2,-24.2411,125.8247
-110.0637,98.63264,-0.1604441,6,4,-66.8205,77.56666
-196.0263,50.69695,-2.043765,1,1,-188.7685,50.30484
-39.60226,165.6054,-2.19332,6,7,0.5932788,215.6481
-81.80076,32.9073,-1.13277,6,3,-33.68958,33.9989
-20.98214,192.4807,1.901789,6,2,-58.79888,165.2012
-161.4128,106.1905,-1.947296,7,1,-196.6043,111.3673
-123.106,82.34954,1.225256,5,6,-93.75793,65.97155
-181.6902,27.13079,1.764656,1,2,-173.6955,25.71967
-117.4191,184.302,1.125832,2,1,-157.3737,186.4198
-162.8272,33.1948,2.407988,2,5,-162.1081,43.5702
-55.55436,10.35038,-0.3974305,6,1,-23.80846,4.258304
-149.4569,108.4076,-1.003478,1,3,-135.6763,105.3115
-95.53013,78.77211,-1.998587,5,4,-108.2472,99.23263
-115.9839,14.3062,2.089093,5,6,-131.3003,7.236277
-119.7683,18.18974,-0.1457309,5,1,-77.33887,17.63488
-116.3534,41.99511,1.145787,6,3,-135.1588,33.36731
-92.29817,140.7824,-3.061323,5,4,-135.8561,139.3162
-72.03372,65.87742,1.855925,2,6,-92.56054,77.51276
-120.3026,0.7496348,1.474939,5,1,-116.6807,-7.679741
-48.17179,189.4383,-0.08835555,1,7,-36.85988,185.9826
-56.30287,212.3351,1.298042,6,3,-86.14,161.2846
-4.492486,61.61499,0.9243047,6,6,-11.58485,49.1385
-91.68096,151.0596,1.167367,6,6,-110.602,117.7148
-124.294,173.2728,-0.1549335,5,3,-54.68871,181.1167
-129.9411,91.07933,-2.149709,2,5,-71.66936,86.55852
-110.348,64.42154,2.042647,5,5,-119.1347,55.84988
-18.06514,21.37184,-2.063859,5,7,-30.30983,27.76758
-121.9365,64.56165,0.1063343,1,3,-113.0852,61.57256
-3.354255,125.7065,-2.930284,5,2,-40.11341,124.7508
-121.8047,50.01698,-0.9022774,7,2,-135.4281,61.27116
-156.4126,168.1014,-2.216256,7,3,-196.3911,161.4118
-106.9597,40.2897,-1.161071,4,5,-116.9415,30.31702
-161.9045,72.37813,1.475399,1,4,-151.2821,69.36548
-19.22696,200.1088,2.755264,6,6,-40.36618,226.9261
-8.891582,59.72053,2.789313,6,2,-32.85549,65.21629
-169.3094,51.80661,-1.951772,2,5,-117.1676,44.72735
-91.5173,133.517,-1.800473,3,5,-115.8307,104.5895
-4.793094,87.85881,0.3269174,7,7,33.26567,106.2574
-82.95681,78.17491,0.9565463,1,7,-78.29114,75.36769
-24.82228,70.10255,-2.834396,5,4,-60.21639,73.64761
-97.83279,134.8614,2.763855,7,6,-92.99759,97.48988
-202.3614,134.3535,-2.308196,7,1,-239.4001,128.6943
-89.69074,42.65331,1.779022,1,2,-80.8848,40.61787
-152.9726,149.8782,2.77128,1,1,-141.8737,147.1175
-24.78849,153.9918,2.051378,1,1,-15.87931,149.8155
-44.83649,88.12162,-0.9643401,4,4,-62.27191,70.06117
-73.03778,86.69337,-2.117202,2,5,-19.76441,86.40682
-2.189352,188.421,2.960201,5,1,-42.96396,165.1706
-171.1112,26.65334,2.212655,6,7,-210.0009,28.91509
-29.27477,188.9473,-1.737684,6,7,27.46418,227.8571
-71.83502,187.9379,2.296536,2,6,-65.71306,241.9714
-71.47778,54.14111,0.5013291,3,6,-65.57378,67.5638
-63.83978,91.4868,-2.897422,6,7,-63.61568,118.4185
-26.12457,73.86488,-2.584652,5,2,-56.43148,81.82457
-76.73895,92.27769,1.629662,6,4,-107.0685,78.96076
-25.78212,211.0848,2.591517,1,1,-15.93739,206.347
-125.8129,121.0324,0.1042371,6,7,-99.13271,88.36484
-74.33817,47.44193,2.341706,7,4,-59.73497,36.36184
-103.3348,67.39817,-3.02523,7,7,-118.8142,57.77578
-37.70891,132.2206,0.03552462,4,5,-80.3451,126.3263
-66.97906,35.08266,-1.985474,6,5,-38.09911,39.72918
-7.153875,206.7183,0.8783731,4,6,-21.6432,243.9296
-98.84823,179.5658,-0.4157214,6,7,-50.90985,148.1499
-146.439,23.67393,2.735858,1,6,-138.8588,21.99422
-45.8905,60.75704,0.7049757,4,6,-71.26021,72.45709
-51.78353,194.0048,0.1241911,4,1,-92.44043,189.5033
-51.81846,133.3199,1.947116,7,4,-21.18952,103.5425
-37.47481,92.50126,2.071476,2,6,-47.42311,112.342
-211.1349,111.7099,2.835812,7,1,-205.7881,90.42028
-153.0619,117.0314,1.263713,1,6,-139.1044,114.6909
-158.8767,69.35015,0.2042176,5,2,-103.3777,64.16898
-112.6247,36.976,0.9744117,7,2,-63.73083,33.11303
-70.14088,85.1995,-1.065766,1,5,-64.45206,81.54829
-178.7895,32.16533,-2.331511,3,1,-185.1428,24.89242
-24.04038,51.20091,-0.7714351,1,7,-18.41534,48.46615
-77.64176,131.2193,2.330866,6,7,-115.5371,135.3094
-201.5296,4.315026,1.741135,5,4,-206.7518,-5.10772
-58.62949,37.4169,-1.323999,3,2,-92.71095,38.20065
-37.18788,67.30923,-3.112175,5,3,-73.49313,67.37582
-129.8811,42.62995,-0.6243132,4,1,-158.144,38.35621
-29.31656,95.25367,-0.1724652,4,4,-62.18976,85.50327
-32.75556,97.15273,2.010877,3,5,14.79719,102.933
-114.8913,53.47369,2.893638,1,6,-106.0275,50.74761
-35.87701,97.04895,1.009244,2,6,-71.33914,92.19834
-195.0045,110.5213,-2.902273,4,6,-136.2411,95.15611
-183.7641,113.6073,0.3984598,1,2,-170.7732,112.3271
-78.00726,18.98573,-0.0917225,5,4,-31.96012,20.47951
-88.15374,103.6929,-2.393318,2,2,-40.17559,113.868
-92.79177,148.7832,-2.490924,3,7,-87.92313,107.5736
-3.825167,232.2191,0.2436785,4,2,-43.06995,231.4979
-35.61781,128.0874,-0.5402914,7,4,-19.28938,170.075
-29.78952,195.482,1.040456,7,2,26.6071,198.4237
-164.1572,42.37288,1.101107,1,1,-157.5869,41.7565
-136.9165,114.0827,0.3045151,4,3,-173.8208,123.2808
-79.45086,13.03469,0.748041,4,4,-102.239,16.34315
-74.9491,60.98965,-0.03591812,6,3,-43.76531,47.21925
-68.49672,44.20627,-1.157358,3,7,-101.9815,41.3592
-65.82793,132.9675,-1.886896,6,3,-18.00618,163.6371
-38.62674,34.61158,0.610407,4,5,-68.17228,40.91501
-37.97538,30.38214,-1.935707,1,4,-35.01326,30.61256
-108.3994,64.29797,-1.753888,6,3,-66.50465,70.40324
-5.187705,176.3447,2.66422,6,3,-35.92913,195.2505
-64.68697,99.09425,2.785691,6,6,-84.94772,115.158
-37.1199,39.52826,3.046183,2,6,-13.77659,46.80138
-165.7646,95.38341,1.548301,5,5,-153.6503,76.81346
-23.59047,110.2898,-0.09322044,3,6,-40.40345,133.8128
